   5.00000000000000E+00   1.99264943298749E+00
   6.00000000000000E+00   1.99358001332287E+00
   7.00000000000000E+00   1.99466698609088E+00
   8.00000000000000E+00   1.99574977930859E+00
   9.00000000000000E+00   1.99675313750894E+00
   1.00000000000000E+00   2.00932313690920E+00
   2.00000000000000E+00   1.99685331136592E+00
   2.50000000000000E-01   2.04038278737154E+00
